,timestamp,ROC_C3,MOC_C3_ORU,MOC_C3_OCU,MOC_C3_SC,MOC_C3,Input_Total,TPE_BTF_Transfer,TPE_PTT_Supply,TPE_Total_Site1,TPE_PP3,TPE_Total,HMC_A,HMC_B,HMC_Total,Total_Dow(Dummy),Output_Total,Balance
44,2022-10-15 00:00:00,26.783599853515625,71.0160247762998,27.414050840364194,3.9714938292900723,102.40156944595407,129.1851692994697,5.092570363332828,5.053486099193494,10.146056462526321,53.79443974318095,63.94049620570728,3.75298548859229,0.0,3.75298548859229,53.79443974318095,121.48792143748051,7.697247861989183
45,2022-10-16 00:00:00,26.783599853515625,71.63406037012736,27.22212397322758,3.9868425806363423,102.84302692399129,129.6266267775069,6.41043229393661,6.39266295687192,12.80309525080853,53.44734389289515,66.25043914370367,5.384722472121388,0.0,5.384722472121388,53.44734389289515,125.0825055087202,4.544121268786711
46,2022-10-17 00:00:00,26.783599853515625,70.4218235397339,27.524943276585255,4.085951944688956,102.03271876100811,128.81631861452374,8.37515039804909,8.389206063648064,16.764356461697155,53.576209834845706,70.34056629654286,4.164461173867259,0.0,4.164461173867259,53.576209834845706,128.08123730525583,0.7350813092679118
47,2022-10-18 00:00:00,26.783599853515625,69.91789346377055,28.808578195864403,4.085093344251315,102.81156500388627,129.5951648574019,8.749893736739953,8.81073834002018,17.560632076760132,53.276001832311536,70.83663390907167,5.704442272220739,0.0,5.704442272220739,53.276001832311536,129.81707801360395,-0.22191315620204932
48,2022-10-19 00:00:00,26.783599853515625,69.61056700229645,28.67910522703146,4.032852281630039,102.32252451095795,129.10612436447357,9.058086023363803,9.078349359234174,18.136435382597977,53.2190711981978,71.35550658079578,5.919270434598542,0.0,5.919270434598542,53.2190711981978,130.49384821359212,-1.3877238491185437
49,2022-10-20 00:00:00,26.783599853515625,69.89353806495666,29.73792798949208,3.9892804309725762,103.62074648542131,130.40434633893693,9.298360174530082,9.281885634793175,18.58024580932326,53.424547607730204,72.00479341705346,6.985138463014116,0.0,6.985138463014116,53.424547607730204,132.4144794877978,-2.0101331488608594
50,2022-10-21 00:00:00,26.783599853515625,69.68727695418728,26.703898360615923,3.783948521564404,100.1751238363676,126.95872368988323,9.650889755586784,9.635394281844299,19.28628403743108,53.075409540392734,72.36169357782381,0.0,0.0,0.0,53.075409540392734,125.43710311821656,1.5216205716666735
51,2022-10-22 00:00:00,26.783599853515625,70.24580562143414,26.391174457040076,4.1676230795681475,100.80460315804237,127.588203011558,10.623354855709605,10.61927478339937,21.242629639108976,49.50066330026807,70.74329293937706,0.0,0.0,0.0,49.50066330026807,120.24395623964513,7.344246771912864
52,2022-10-23 00:00:00,26.783599853515625,69.96631745309742,25.935665106856167,4.347206365565459,100.24918892551904,127.03278877903466,17.678680596020488,17.71285458991925,35.39153518593974,7.565647829324006e-05,35.39161084241803,0.0,0.0,0.0,7.565647829324006e-05,35.39168649889633,91.64110228013834
53,2022-10-24 00:00:00,26.783599853515625,68.08182138103025,27.749207265565794,4.281457887589932,100.11248653418599,126.89608638770162,18.259401233591138,18.270453470680447,36.529854704271585,0.0,36.529854704271585,0.0,0.0,0.0,0.0,36.529854704271585,90.36623168343003
54,2022-10-25 00:00:00,26.783599853515625,67.66441407422225,27.509851569581176,4.099062509834766,99.27332815363819,126.05692800715381,19.098484207592907,19.083509692814616,38.18199390040752,0.004319251553776364,38.18631315196129,0.0,0.0,0.0,0.004319251553776364,38.19063240351507,87.86629560363875
55,2022-10-26 00:00:00,26.783599853515625,67.80694001136003,27.973196673604075,3.8881708766023317,99.66830756156644,126.45190741508206,21.257359383238686,21.165953328477013,42.423312711715695,0.0,42.423312711715695,0.0,0.0,0.0,0.0,42.423312711715695,84.02859470336637
56,2022-10-27 00:00:00,26.783599853515625,68.51906426752055,26.759775466641894,4.053500268856684,99.33234000301913,126.11593985653475,27.632727358341217,27.58815673523479,55.220884093576004,0.0,55.220884093576004,0.0,0.0,0.0,0.0,55.220884093576004,70.89505576295875
57,2022-10-28 00:00:00,26.783599853515625,68.448615101907,26.784505656136773,4.102009646842877,99.33513040488664,126.11873025840227,28.18621973613898,28.150263742340936,56.33648347847992,0.0,56.33648347847992,0.0,0.0,0.0,0.0,56.33648347847992,69.78224677992235
58,2022-10-29 00:00:00,26.783599853515625,68.07999919354916,26.599261803408094,4.130644437422355,98.80990543437962,125.59350528789524,27.86322163760662,27.779762145545746,55.64298378315237,0.0,55.64298378315237,0.0,0.0,0.0,0.0,55.64298378315237,69.95052150474288
59,2022-10-30 00:00:00,26.783599853515625,67.97452855606873,26.50043393534827,4.202232474088669,98.67719496550568,125.4607948190213,27.152080808281898,27.054790939158863,54.20687174744076,0.0,54.20687174744076,0.0,0.0,0.0,0.0,54.20687174744076,71.25392307158054
60,2022-10-31 00:00:00,26.783599853515625,68.10546736419201,26.39341289616551,4.085598177214464,98.58447843757199,125.36807829108761,26.75217813167307,26.671969748073153,53.42414787974622,0.0,53.42414787974622,0.020039557104930283,0.0,0.020039557104930283,0.0,53.44418743685115,71.92389085423646
61,2022-11-01 00:00:00,26.783599853515625,69.0551576167345,31.33069185892152,3.5013303654889265,103.88717984114494,130.67077969466055,24.42064477801323,24.356536314288775,48.777181092302,0.0,48.777181092302,2.437259183743512,0.0,2.437259183743512,0.0,51.214440276045515,79.45633941861504
